id,name,type,distance,moving_time,elapsed_time,total_elevation_gain,start_date_local,average_speed,max_speed,average_heartrate,max_heartrate,elev_high,elev_low,description,calories
14586640307,Morning Ride,Ride,50.44,01h 58m,02h 25m,405.0,2025-05-25T06:58:45Z,25.55,50.34,118.2,160.0,789.2,694.2,,
14578792730,Lunch Inline Skate,InlineSkate,3.68,00h 32m,00h 50m,2.6,2025-05-24T12:34:55Z,6.84,16.99,94.1,111.0,714.2,711.2,,
14571450927,Puertos: Morcuera y Canencia,Ride,162.88,06h 52m,07h 34m,2224.0,2025-05-23T10:37:14Z,23.67,62.06,140.9,180.0,1764.4,700.6,,
14550171892,Afternoon Ride,Ride,44.55,01h 40m,01h 46m,406.0,2025-05-21T13:10:13Z,26.67,79.25,133.5,180.0,745.8,633.6,,
14543063149,Afternoon HIIT,Workout,0.0,01h 03m,01h 03m,0,2025-05-20T17:05:35Z,0.0,0.0,95.0,126.0,0.0,0.0,,
14517857839,Patines y Antonio con la bici,InlineSkate,8.2,00h 50m,01h 06m,68.6,2025-05-18T12:15:37Z,9.66,29.19,103.8,120.0,660.6,644.4,,
14515088386,Morning Ride,Ride,50.11,01h 59m,02h 32m,413.0,2025-05-18T07:00:09Z,25.09,45.65,125.5,164.0,790.6,697.6,,
14504741149,Kutxu con Kike,Ride,50.13,01h 48m,02h 20m,407.0,2025-05-17T06:58:44Z,27.66,49.75,133.9,167.0,788.4,694.8,,
14497881761,Soto,Ride,84.82,03h 02m,03h 52m,728.0,2025-05-16T10:37:05Z,27.9,56.52,138.4,182.0,958.4,701.8,,
14485617093,Morning Ride,Ride,50.09,01h 56m,02h 07m,422.0,2025-05-15T06:59:03Z,25.69,51.89,127.9,159.0,795.8,690.6,,
14477167337,Afternoon HIIT,Workout,0.0,01h 01m,01h 01m,0,2025-05-14T13:09:19Z,0.0,0.0,121.6,149.0,0.0,0.0,,
14466247398,Lunch Ride,Ride,41.72,01h 41m,01h 51m,323.0,2025-05-13T12:42:13Z,24.67,47.4,118.8,152.0,782.2,695.0,,
14463987596,Evening HIIT,Workout,0.0,01h 02m,01h 02m,0,2025-05-12T18:46:11Z,0.0,0.0,99.8,179.0,0.0,0.0,,
14443149831,Soto,Ride,82.48,03h 10m,03h 45m,738.0,2025-05-11T06:58:36Z,25.95,51.77,134.7,177.0,961.6,687.2,,
14437555857,Afternoon HIIT,Workout,0.0,01h 02m,01h 02m,0,2025-05-10T16:40:17Z,0.0,0.0,119.0,146.0,0.0,0.0,,
14425098362,Lunch Ride,Ride,49.96,02h 06m,02h 17m,419.0,2025-05-09T12:18:05Z,23.78,46.44,124.7,165.0,800.6,687.0,,
14423365410,Afternoon HIIT,Workout,0.0,00h 53m,00h 53m,0,2025-05-08T13:21:02Z,0.0,0.0,143.9,183.0,0.0,0.0,,
14405047914,Afternoon Ride,Ride,41.84,01h 40m,01h 55m,332.0,2025-05-07T13:20:00Z,25.06,49.68,125.0,174.0,784.0,694.8,,
14396512058,Afternoon HIIT,Workout,0.0,00h 57m,00h 57m,0,2025-05-06T17:59:17Z,0.0,0.0,108.3,168.0,0.0,0.0,,
14387236430,Evening Walk,Walk,4.46,00h 49m,00h 50m,41.6,2025-05-05T19:07:50Z,5.44,11.09,70.7,89.0,723.5,693.9,,
14371153013,Misión abortada,Ride,22.84,01h 04m,01h 17m,150.0,2025-05-04T06:55:44Z,21.18,36.07,104.0,144.0,758.0,696.8,,
14363403635,Lunch Inline Skate,InlineSkate,9.24,00h 56m,01h 18m,99.0,2025-05-03T11:59:24Z,9.76,25.78,88.4,109.0,660.6,639.0,,
14355374693,Paseos con el enano,Walk,5.9,01h 14m,01h 21m,57.9,2025-05-02T15:58:52Z,4.74,12.12,94.2,112.0,709.0,678.1,,
14341613916,Morning HIIT,Workout,0.0,01h 00m,01h 00m,0,2025-05-01T10:53:59Z,0.0,0.0,123.5,155.0,0.0,0.0,,
14331887708,"Colmenar, Bustarviejo, Cerceda, Hoyo y yo que se",Ride,164.11,06h 57m,07h 49m,1897.5,2025-04-30T05:48:01Z,23.57,59.28,136.9,177.0,1276.0,693.9,,
14321511664,Lunch Ride,Ride,41.9,01h 36m,01h 45m,328.0,2025-04-29T12:42:19Z,26.06,51.12,124.3,174.0,789.6,695.2,,
14262331442,Soto,Ride,84.56,03h 12m,03h 25m,730.0,2025-04-23T11:55:39Z,26.36,46.94,135.8,171.0,966.2,695.8,,
14251583787,Lunch Ride,Ride,44.75,01h 43m,01h 53m,415.0,2025-04-22T12:53:20Z,25.97,59.97,127.2,167.0,739.4,631.0,,
14242579068,Colmenar,Ride,63.05,02h 23m,02h 35m,613.0,2025-04-21T13:20:39Z,26.31,49.97,133.8,176.0,965.2,693.4,,
14234810621,Afternoon Inline Skate,InlineSkate,6.8,00h 35m,00h 37m,0.0,2025-04-20T17:58:36Z,11.37,19.94,106.7,117.0,711.9,709.3,,
14225665133,Evening Walk,Walk,4.75,00h 58m,01h 00m,34.4,2025-04-19T18:40:50Z,4.83,6.05,93.9,115.0,1137.0,1107.9,,
14220508178,Morning Walk,Walk,3.0,00h 36m,00h 51m,22.5,2025-04-19T10:46:38Z,4.9,41.61,62.8,99.0,1122.6,1108.5,,
14204089274,Afternoon Ride,Ride,50.04,02h 02m,02h 09m,439.0,2025-04-17T14:29:19Z,24.53,47.04,127.0,154.0,799.2,696.6,,
14201513956,Morning Inline Skate,InlineSkate,5.74,00h 43m,00h 54m,7.6,2025-04-17T10:48:10Z,7.85,17.35,91.1,107.0,719.5,709.2,,
14193842656,Morcuera,Ride,116.42,05h 07m,05h 36m,1664.0,2025-04-16T09:29:46Z,22.73,60.77,138.0,186.0,1803.4,693.6,,
14183539717,Lunch Ride,Ride,0.0,01h 12m,01h 12m,0,2025-04-15T12:49:23Z,0.0,0.0,105.5,130.0,0.0,0.0,,
14176345298,Evening HIIT,Workout,0.0,01h 03m,01h 03m,0,2025-04-14T18:00:14Z,0.0,0.0,117.0,166.0,0.0,0.0,,
14162072239,Colmenar,Ride,65.45,02h 26m,03h 02m,630.0,2025-04-13T07:03:16Z,26.82,58.03,141.9,180.0,933.8,692.0,,
14152945896,Morning Inline Skate,InlineSkate,5.67,00h 50m,00h 58m,2.6,2025-04-12T10:28:40Z,6.7,18.43,103.6,116.0,715.1,711.4,,
14147314673,Afternoon HIIT,Workout,0.0,01h 10m,01h 10m,0,2025-04-11T17:11:44Z,0.0,0.0,111.3,150.0,0.0,0.0,,
14136244717,Lunch Ride,Ride,44.8,01h 45m,01h 54m,415.0,2025-04-10T12:56:53Z,25.57,73.95,124.5,164.0,741.0,630.4,,
14126439815,"Kutxu, coca-cola y a casa arreando",Ride,49.8,01h 47m,02h 08m,410.0,2025-04-09T12:47:02Z,27.81,56.66,145.0,190.0,798.0,694.6,,
14120998043,Night Ride,Ride,41.89,01h 40m,01h 46m,311.0,2025-04-08T21:42:39Z,25.09,47.09,125.4,153.0,776.8,698.0,,
14110640507,Night Ride,Ride,41.85,01h 41m,01h 47m,320.0,2025-04-07T21:38:03Z,24.75,48.82,119.6,150.0,782.2,690.4,,
14077027299,Lunch Ride,Ride,33.79,01h 26m,01h 31m,348.0,2025-04-04T12:00:35Z,23.4,72.86,119.2,153.0,736.0,625.2,,
14067726639,Afternoon HIIT,Workout,0.0,01h 16m,01h 16m,0,2025-04-03T13:14:20Z,0.0,0.0,103.2,162.0,0.0,0.0,,
14055094672,Morning Ride,Ride,33.15,01h 20m,01h 24m,221.0,2025-04-02T05:36:05Z,24.79,38.02,117.2,148.0,726.6,700.4,,
14044831832,Morning Ride,Ride,29.08,01h 11m,01h 13m,199.0,2025-04-01T05:43:47Z,24.35,40.82,117.3,144.0,723.4,693.8,,
14037960168,Lunch Ride,Ride,33.86,01h 16m,01h 23m,315.0,2025-03-31T12:55:28Z,26.5,73.95,134.8,175.0,740.8,632.0,,
14027297276,Morning HIIT,Workout,0.0,00h 57m,00h 57m,0,2025-03-30T10:44:33Z,0.0,0.0,97.5,128.0,0.0,0.0,,
14011630246,"Colmenar, San Agustín, Sterrato y vuelta por Soto",Ride,121.93,05h 04m,06h 15m,1449.0,2025-03-28T09:38:43Z,24.02,59.47,133.8,172.0,1007.8,646.4,,
14002084168,Lunch Ride,Ride,44.88,01h 41m,01h 48m,429.0,2025-03-27T12:59:26Z,26.48,66.19,126.0,159.0,745.2,630.6,,
13992079023,Afternoon HIIT,Workout,0.0,00h 50m,00h 50m,0,2025-03-26T13:07:09Z,0.0,0.0,107.7,134.0,0.0,0.0,,
13982416733,Afternoon Ride,Ride,33.86,01h 15m,01h 24m,323.0,2025-03-25T13:13:41Z,26.79,61.19,143.4,181.0,740.0,629.6,,
13976887365,Night Walk,Walk,4.43,00h 48m,00h 48m,41.1,2025-03-24T21:40:12Z,5.51,10.22,63.9,91.0,723.5,694.1,,
13960564234,Morning Ride,Ride,42.55,01h 43m,02h 03m,341.0,2025-03-23T07:00:19Z,24.67,47.52,127.8,170.0,776.6,698.4,,
13951744150,Morning Ride,Ride,0.0,01h 00m,01h 00m,0,2025-03-22T09:43:08Z,0.0,0.0,115.9,162.0,0.0,0.0,,
13947779682,Afternoon HIIT,Workout,0.0,00h 52m,00h 52m,0,2025-03-21T17:56:05Z,0.0,0.0,115.8,165.0,0.0,0.0,,
13942492070,Afternoon Walk,Walk,4.23,00h 41m,00h 44m,13.0,2025-03-20T17:56:45Z,6.16,16.34,107.2,118.0,742.3,718.8,,
13926785438,Afternoon Ride,Ride,41.74,01h 37m,01h 48m,338.0,2025-03-19T13:54:25Z,25.62,47.38,131.5,165.0,786.2,693.0,,
13916208448,Afternoon Ride,Ride,0.0,01h 11m,01h 11m,0,2025-03-18T13:07:49Z,0.0,0.0,109.3,145.0,0.0,0.0,,
13905688357,Morning Ride,Ride,0.0,01h 00m,01h 00m,0,2025-03-17T10:31:56Z,0.0,0.0,113.9,145.0,0.0,0.0,,
13905691312,Morning HIIT,Workout,0.0,00h 57m,00h 57m,0,2025-03-17T09:27:02Z,0.0,0.0,112.8,149.0,0.0,0.0,,
13870808469,Afternoon HIIT,Workout,0.0,01h 17m,01h 17m,0,2025-03-13T13:12:08Z,0.0,0.0,122.8,162.0,0.0,0.0,,
13861312503,Se veía venir xD,Ride,41.73,01h 34m,02h 09m,340.0,2025-03-12T11:30:09Z,26.52,48.17,128.3,169.0,788.2,692.8,,
13852036527,Afternoon Ride,Ride,0.0,01h 00m,01h 00m,0,2025-03-11T13:40:05Z,0.0,0.0,113.5,142.0,0.0,0.0,,
13845231822,Evening HIIT,Workout,0.0,00h 56m,00h 56m,0,2025-03-10T19:04:44Z,0.0,0.0,127.9,165.0,0.0,0.0,,
13843016754,Afternoon HIIT,Workout,0.0,01h 07m,01h 07m,0,2025-03-10T14:47:04Z,0.0,0.0,114.3,147.0,0.0,0.0,,
13829601614,Morning Walk,Walk,5.67,01h 05m,01h 05m,54.8,2025-03-09T07:41:11Z,5.19,11.08,87.5,100.0,723.9,694.1,,
13822385956,Lunch HIIT,Workout,0.0,01h 00m,01h 00m,0,2025-03-08T12:05:03Z,0.0,0.0,107.5,140.0,0.0,0.0,,
13816137938,Afternoon HIIT,Workout,0.0,01h 02m,01h 02m,0,2025-03-07T17:31:13Z,0.0,0.0,116.1,147.0,0.0,0.0,,
13804789916,Lunch Swim,Swim,1.23,00h 42m,00h 59m,0,2025-03-06T12:57:53Z,1.73,6.48,127.3,155.0,0.0,0.0,,
13796142883,Afternoon HIIT,Workout,0.0,01h 17m,01h 17m,0,2025-03-05T13:58:36Z,0.0,0.0,126.6,164.0,0.0,0.0,,
13785970564,Afternoon Swim,Swim,1.15,00h 37m,00h 53m,0,2025-03-04T13:01:26Z,1.86,3.6,113.8,139.0,0.0,0.0,,
13779873395,Evening HIIT,Workout,0.0,00h 52m,00h 52m,0,2025-03-03T19:01:14Z,0.0,0.0,76.1,104.0,0.0,0.0,,
13777697132,Afternoon Walk,Walk,4.54,00h 45m,00h 46m,43.7,2025-03-03T15:11:59Z,6.02,14.26,91.5,102.0,723.5,694.1,,
13750025234,Butrón en el pardo,Ride,43.59,01h 51m,02h 11m,424.0,2025-02-28T12:00:42Z,23.43,67.18,122.3,164.0,765.4,618.0,,
13741449943,Lunch Ride,Ride,41.73,01h 39m,02h 01m,336.0,2025-02-27T12:36:02Z,25.22,47.16,126.6,167.0,795.6,699.0,,
13732337824,Lunch Ride,Ride,44.57,01h 40m,01h 47m,434.0,2025-02-26T12:47:16Z,26.54,66.15,131.6,170.0,752.4,634.2,,
13722754158,Lunch Ride,Ride,33.95,01h 23m,01h 29m,327.0,2025-02-25T12:57:16Z,24.44,60.8,120.1,151.0,739.6,626.8,,
13705798562,Afternoon Ride,Ride,6.32,00h 35m,01h 27m,123.9,2025-02-23T13:09:16Z,10.79,34.26,119.9,142.0,77.8,9.8,,
13703912515,Lunch Ride,Ride,4.4,00h 19m,00h 25m,65.2,2025-02-23T11:07:45Z,13.35,35.06,106.1,120.0,58.7,6.2,,
13678346895,Afternoon Ride,Ride,44.88,01h 43m,01h 51m,425.0,2025-02-20T13:01:04Z,26.08,70.43,133.6,173.0,744.4,631.6,,
13660055948,Lunch Ride,Ride,41.82,01h 30m,01h 38m,352.0,2025-02-18T12:52:37Z,27.8,55.15,125.4,170.0,799.0,709.8,,
13651224214,Afternoon Ride,Ride,33.95,01h 22m,01h 27m,343.0,2025-02-17T13:48:18Z,24.6,82.57,111.5,154.0,749.2,634.0,,
13640209819,Morning HIIT,Workout,0.0,00h 56m,00h 56m,0,2025-02-16T10:07:22Z,0.0,0.0,128.9,159.0,0.0,0.0,,
13630879722,Morning Ride,Ride,65.49,02h 30m,03h 04m,643.0,2025-02-15T07:26:09Z,26.18,55.51,149.9,180.0,938.2,694.0,,
13625005607,Flexi,Ride,49.96,01h 58m,02h 11m,438.0,2025-02-14T12:30:38Z,25.23,48.82,124.0,157.0,803.0,689.2,,
13616894821,Lunch Ride,Ride,44.57,01h 46m,01h 50m,429.0,2025-02-13T12:54:04Z,25.01,65.25,122.2,165.0,747.8,632.8,,
13608122631,Afternoon HIIT,Workout,0.0,00h 41m,00h 41m,0,2025-02-12T13:41:43Z,0.0,0.0,93.5,123.0,0.0,0.0,,
13599283127,Con Bienve,Ride,42.02,01h 39m,01h 54m,336.0,2025-02-11T12:56:03Z,25.32,48.46,123.2,163.0,788.4,693.4,,
13590853286,Afternoon Ride,Ride,44.52,01h 51m,01h 59m,428.0,2025-02-10T14:07:44Z,23.87,55.94,115.5,150.0,760.0,646.8,,
13580809374,Morning Ride,Ride,51.42,02h 06m,02h 17m,484.0,2025-02-09T10:18:51Z,24.43,46.22,128.0,171.0,806.2,705.2,,
13574801426,Algo es algo,Ride,41.77,01h 44m,01h 58m,340.0,2025-02-08T15:54:14Z,23.91,44.93,120.4,159.0,777.2,696.4,,
13564754687,Afternoon HIIT,Workout,0.0,00h 43m,00h 43m,0,2025-02-07T13:27:04Z,0.0,0.0,118.6,145.0,0.0,0.0,,
13547663813,Afternoon HIIT,Workout,0.0,00h 48m,00h 48m,0,2025-02-05T13:20:51Z,0.0,0.0,109.9,152.0,0.0,0.0,,
13536881614,Afternoon HIIT,Workout,0.0,00h 45m,00h 45m,0,2025-02-04T13:15:21Z,0.0,0.0,103.1,142.0,0.0,0.0,,
13536878526,Night Walk,Walk,3.46,00h 40m,00h 40m,0,2025-02-03T21:14:10Z,5.14,5.76,87.6,107.0,0.0,0.0,,
13508659967,Morning Ride,Ride,63.26,02h 26m,02h 43m,639.0,2025-02-01T09:53:10Z,25.84,48.6,140.5,176.0,972.4,699.0,,
13501081590,Lunch Ride,Ride,49.9,01h 55m,02h 09m,446.0,2025-01-31T12:27:24Z,25.9,48.53,135.8,166.0,798.4,694.6,,
13492526918,Lunch Ride,Ride,44.54,01h 42m,01h 51m,414.0,2025-01-30T12:43:41Z,25.97,66.93,135.4,164.0,734.8,623.8,,
13490601216,Night Walk,Walk,4.13,00h 46m,00h 46m,0,2025-01-29T21:44:05Z,5.37,5.94,92.1,107.0,0.0,0.0,,
13484302417,Afternoon HIIT,Workout,0.0,00h 42m,00h 42m,0,2025-01-29T13:23:44Z,0.0,0.0,98.7,144.0,0.0,0.0,,
13474284050,Lunch Ride,Ride,41.79,01h 40m,01h 54m,368.0,2025-01-28T12:35:05Z,24.89,49.68,122.6,153.0,790.2,683.0,,
13454945247,Morning HIIT,Workout,0.0,00h 47m,00h 47m,0,2025-01-26T10:03:27Z,0.0,0.0,121.5,149.0,0.0,0.0,,
13449677512,Afternoon Ride,Ride,50.0,02h 00m,02h 15m,436.0,2025-01-25T14:42:08Z,25.0,45.36,125.8,160.0,807.0,702.6,,
13442252331,Horarios cambiados,Ride,41.73,01h 44m,01h 57m,335.0,2025-01-24T18:52:40Z,23.89,45.14,120.6,152.0,781.4,696.4,,
13394098743,Ermita con Kike,Ride,71.72,02h 56m,03h 25m,750.0,2025-01-19T07:06:29Z,24.34,54.07,129.4,170.0,1031.2,705.2,,
13378816792,Lunch Ride,Ride,44.47,01h 49m,01h 58m,440.0,2025-01-17T12:49:25Z,24.46,84.02,125.4,162.0,747.4,630.0,,
13370364840,Lunch Ride,Ride,44.46,01h 40m,01h 52m,423.0,2025-01-16T12:56:58Z,26.56,57.68,133.1,165.0,745.4,628.0,,
13355053997,Evening HIIT,Workout,0.0,00h 48m,00h 48m,0,2025-01-14T18:38:07Z,0.0,0.0,127.5,153.0,0.0,0.0,,
13352335669,Afternoon Ride,Ride,41.86,01h 33m,01h 45m,337.0,2025-01-14T13:06:12Z,26.79,48.1,125.0,176.0,786.6,696.4,,
13340270133,Morning Ride,Ride,42.33,01h 45m,01h 51m,353.0,2025-01-13T04:57:09Z,24.18,46.2,113.4,148.0,784.0,695.2,,
13322253905,Pardo con Prospe Ride,Ride,55.34,02h 23m,03h 00m,613.0,2025-01-11T07:05:17Z,23.17,53.28,121.2,173.0,759.4,618.6,,
13316283844,Afternoon Ride,Ride,41.7,01h 33m,01h 45m,338.0,2025-01-10T13:03:18Z,26.68,51.55,134.1,170.0,781.6,697.2,,
13309853301,Evening HIIT,Workout,0.0,00h 50m,00h 50m,0,2025-01-09T18:26:12Z,0.0,0.0,141.9,174.0,0.0,0.0,,
13299013162,Soto,Ride,84.6,03h 23m,03h 48m,768.0,2025-01-08T09:32:13Z,25.01,48.82,132.5,162.0,969.0,687.8,,
13288816598,Colmenar,Ride,63.11,02h 24m,02h 42m,621.0,2025-01-07T09:31:06Z,26.29,50.18,136.2,165.0,958.6,692.2,,
13270028178,Morning Ride,Ride,50.39,02h 07m,02h 41m,315.0,2025-01-05T06:59:23Z,23.8,49.03,115.5,161.0,795.2,693.6,,
13261100437,Morning Ride,Ride,49.99,02h 03m,02h 37m,438.0,2025-01-04T07:08:20Z,24.3,50.04,127.4,186.0,792.4,692.8,,
13236802644,"Año nuevo, bici nueva y helada nueva",Ride,49.86,01h 49m,01h 51m,307.0,2025-01-01T08:33:03Z,27.28,49.68,142.3,173.0,882.8,727.8,,
13213580780,Villamediana corta,Ride,41.28,01h 36m,01h 40m,415.0,2024-12-29T08:04:51Z,25.72,51.91,138.2,169.0,887.6,733.2,,
13205836957,Ampudia variante,Ride,60.77,02h 17m,02h 22m,387.0,2024-12-28T07:15:43Z,26.53,54.72,132.6,169.0,884.4,732.8,,
13191351578,Astudillo,Ride,79.5,03h 07m,03h 33m,641.0,2024-12-26T06:35:03Z,25.47,55.87,134.9,169.0,904.4,729.0,,
13179031365,Amusco,Ride,49.92,01h 47m,01h 52m,314.0,2024-12-24T06:55:28Z,27.8,50.54,144.9,173.0,892.8,734.8,,
13165982036,Ganas de verano,Ride,60.07,02h 13m,02h 31m,359.0,2024-12-22T07:06:29Z,26.91,52.85,136.2,176.0,894.0,721.6,,
13155205396,Afternoon Ride,Ride,41.73,01h 36m,01h 49m,356.0,2024-12-20T13:22:49Z,25.97,50.62,129.2,165.0,786.4,695.2,,
13142063625,Un flexi car?,Ride,50.0,01h 58m,02h 11m,485.0,2024-12-18T12:50:06Z,25.4,48.02,122.7,157.0,805.0,695.8,,
13134701116,Afternoon Ride,Ride,41.67,01h 30m,01h 41m,362.0,2024-12-17T13:07:44Z,27.7,46.66,137.6,180.0,786.0,696.6,,
13125378426,Morning Ride,Ride,41.75,01h 43m,01h 47m,383.0,2024-12-16T05:00:48Z,24.1,45.5,116.9,154.0,792.2,703.0,,
13097734463,Morning Ride,Ride,31.91,01h 19m,01h 27m,299.0,2024-12-12T05:29:49Z,24.0,46.15,127.9,172.0,777.8,691.8,,
13092979458,Lunch Ride,Ride,41.76,01h 38m,01h 51m,372.0,2024-12-11T12:46:29Z,25.43,48.96,125.9,161.0,783.8,697.0,,
13091099037,Evening HIIT,Workout,0.0,00h 48m,00h 48m,0,2024-12-10T18:52:45Z,0.0,0.0,119.8,151.0,0.0,0.0,,
13070279171,Morning HIIT,Workout,0.0,00h 54m,00h 54m,0,2024-12-08T09:32:38Z,0.0,0.0,116.7,166.0,0.0,0.0,,
13063339239,Morning Ride,Ride,50.16,02h 05m,02h 28m,470.0,2024-12-07T07:04:15Z,24.07,47.45,122.4,170.0,797.0,693.0,,
13063389885,Morning HIIT,Workout,0.0,00h 53m,00h 53m,0,2024-12-06T09:19:14Z,0.0,0.0,109.0,132.0,0.0,0.0,,
13045406275,Afternoon Ride,Ride,41.71,01h 38m,01h 50m,355.0,2024-12-04T13:22:21Z,25.48,46.68,126.4,158.0,777.2,697.0,,
13037643759,Lunch Ride,Ride,41.69,01h 40m,01h 54m,366.0,2024-12-03T12:44:57Z,25.01,46.3,121.2,153.0,790.6,697.0,,
13032008126,Evening HIIT,Workout,0.0,00h 48m,00h 48m,0,2024-12-02T18:40:52Z,0.0,0.0,119.8,145.0,0.0,0.0,,
13020916076,Morning Ride,Ride,65.48,02h 34m,03h 00m,651.0,2024-12-01T07:07:09Z,25.46,54.29,132.1,178.0,935.6,695.2,,
13014592540,Morning HIIT,Workout,0.0,00h 44m,00h 44m,0,2024-11-30T10:57:54Z,0.0,0.0,118.0,146.0,0.0,0.0,,
13013407320,Morning Ride,Ride,50.04,01h 57m,02h 20m,473.0,2024-11-30T07:04:42Z,25.64,49.18,131.5,169.0,807.4,683.2,,
12999627692,Morning Ride,Ride,41.75,01h 45m,01h 51m,365.0,2024-11-28T05:02:49Z,23.74,46.22,121.8,154.0,780.6,696.8,,
12994730230,Lunch Ride,Ride,41.79,01h 31m,01h 44m,367.0,2024-11-27T12:51:33Z,27.51,45.94,139.4,170.0,788.6,698.4,,
12989017108,Evening HIIT,Workout,0.0,00h 44m,00h 44m,0,2024-11-26T18:22:43Z,0.0,0.0,108.5,135.0,0.0,0.0,,
12987173344,Lunch Ride,Ride,41.8,01h 31m,01h 41m,352.0,2024-11-26T12:51:50Z,27.35,51.91,136.4,165.0,782.2,693.6,,
12970326956,Morning Ride,Ride,65.42,02h 38m,03h 17m,652.0,2024-11-24T06:59:59Z,24.76,55.2,128.3,173.0,934.4,694.2,,
12958157232,Lunch Ride,Ride,41.97,01h 33m,01h 43m,344.0,2024-11-22T12:56:55Z,27.02,47.16,141.0,174.0,780.2,695.4,,
12949096539,Morning Ride,Ride,41.74,01h 45m,01h 51m,373.0,2024-11-21T05:06:12Z,23.83,43.98,122.0,155.0,795.4,683.4,,
12936386608,Lunch Ride,Ride,41.78,01h 31m,01h 47m,360.0,2024-11-19T12:45:03Z,27.46,48.72,130.0,166.0,799.4,694.6,,
12926702217,Morning Ride,Ride,41.78,01h 41m,01h 48m,363.0,2024-11-18T05:06:38Z,24.63,45.0,124.3,156.0,787.6,688.4,,
12911040000,Morning Walk,Walk,7.39,01h 22m,01h 22m,27.7,2024-11-16T07:13:09Z,5.36,7.74,107.5,120.0,746.4,728.8,,
12906267612,Lunch Ride,Ride,41.67,01h 39m,01h 52m,345.0,2024-11-15T12:58:51Z,25.12,48.89,130.6,163.0,780.8,698.4,,
12893560442,Afternoon HIIT,Workout,0.0,00h 54m,00h 54m,0,2024-11-13T13:06:19Z,0.0,0.0,118.1,153.0,0.0,0.0,,
12801996956,Cerro San Pedro,Ride,78.14,03h 15m,03h 28m,852.0,2024-11-02T05:56:10Z,23.94,54.65,125.8,163.0,1066.4,699.2,,
12795341831,Morning HIIT,Workout,0.0,00h 50m,00h 50m,0,2024-11-01T09:28:09Z,0.0,0.0,120.5,149.0,0.0,0.0,,
12789475590,Lunch Ride,Ride,42.28,01h 37m,01h 51m,403.0,2024-10-31T12:55:49Z,26.0,78.97,129.9,168.0,742.4,632.6,,
12781684230,Afternoon Ride,Ride,41.71,01h 41m,01h 51m,340.0,2024-10-30T13:12:31Z,24.71,48.63,129.0,170.0,779.6,698.0,,
12772953324,Afternoon Swim,Swim,0.82,00h 23m,00h 36m,0,2024-10-29T13:07:11Z,2.15,6.93,118.7,143.0,0.0,0.0,,
12772950482,Evening HIIT,Workout,0.0,00h 58m,00h 58m,0,2024-10-28T19:21:12Z,0.0,0.0,97.3,129.0,0.0,0.0,,
12740903190,Colmenar,Ride,63.1,02h 28m,02h 43m,651.0,2024-10-25T12:00:39Z,25.47,53.21,130.3,170.0,964.6,696.0,,
12725071761,Lunch Ride,Ride,41.68,01h 34m,01h 47m,330.0,2024-10-23T12:46:26Z,26.4,46.96,133.2,167.0,780.4,697.0,,
12719089514,Evening HIIT,Workout,0.0,00h 46m,00h 46m,0,2024-10-22T18:58:30Z,0.0,0.0,105.6,144.0,0.0,0.0,,
12716488908,Lunch Ride,Ride,41.86,01h 33m,01h 43m,331.0,2024-10-22T12:49:27Z,26.78,50.49,127.8,160.0,778.2,697.4,,
12705970138,Morning Ride,Ride,41.89,01h 31m,01h 32m,348.0,2024-10-21T05:12:17Z,27.52,48.01,129.4,164.0,778.2,695.8,,
12689755977,Morning Ride,Ride,61.54,02h 25m,02h 31m,244.0,2024-10-19T06:13:41Z,25.33,45.68,124.7,159.0,877.6,731.0,,
12684762974,Lunch Ride,Ride,41.85,01h 41m,01h 51m,360.0,2024-10-18T12:57:55Z,24.85,46.91,127.7,167.0,789.0,694.4,,
12689764395,Afternoon HIIT,Workout,0.0,00h 54m,00h 54m,0,2024-10-17T13:13:49Z,0.0,0.0,112.9,143.0,0.0,0.0,,
12660519131,Afternoon HIIT,Workout,0.0,00h 40m,00h 40m,0,2024-10-15T13:19:54Z,0.0,0.0,135.6,168.0,0.0,0.0,,
12655122484,Evening HIIT,Workout,0.0,00h 55m,00h 55m,0,2024-10-14T19:02:02Z,0.0,0.0,106.2,144.0,0.0,0.0,,
12642898910,Cerro San Pedro,Ride,81.06,03h 14m,03h 51m,859.0,2024-10-13T07:04:43Z,25.02,53.18,129.4,179.0,1050.8,684.8,,
12634340950,Morning HIIT,Workout,0.0,00h 50m,00h 50m,0,2024-10-12T09:09:05Z,0.0,0.0,119.7,149.0,0.0,0.0,,
12628885346,Afternoon Ride,Ride,41.68,01h 35m,01h 46m,347.0,2024-10-11T13:12:54Z,26.25,46.84,126.5,158.0,784.8,695.2,,
12621137415,Lunch Ride,Ride,43.37,01h 38m,01h 47m,409.0,2024-10-10T12:53:10Z,26.44,55.32,125.3,173.0,735.8,625.4,,
12605385593,Afternoon HIIT,Workout,0.0,00h 37m,00h 37m,0,2024-10-08T13:18:25Z,0.0,0.0,113.6,136.0,0.0,0.0,,
12605383235,Evening HIIT,Workout,0.0,00h 53m,00h 53m,0,2024-10-07T18:51:15Z,0.0,0.0,123.4,150.0,0.0,0.0,,
12577465560,Cigales,Ride,80.79,02h 53m,03h 13m,555.0,2024-10-05T06:23:33Z,27.91,66.99,132.9,164.0,875.0,734.8,,
12564280095,Afternoon Ride,Ride,41.98,01h 30m,01h 36m,411.0,2024-10-03T13:12:53Z,27.98,76.59,142.1,189.0,736.6,628.2,,
